"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.271490833E1,1.958570564E-1,2.408941752E-1,-1.277441204E-1,3.357209414E-1
2.272486033E1,1.255892387E-1,9.456467986E-2,-7.418362498E-3,1.573854112E-1
2.273481233E1,5.322849230E-2,-1.735248953E-2,1.119145381E-1,1.251369056E-1
2.274476333E1,-3.476378926E-2,-6.679771453E-2,2.806803846E-1,2.906061493E-1
2.275471533E1,-6.892613757E-2,-1.049893883E-1,3.849046648E-1,4.048767529E-1
2.276466633E1,-3.041640270E-2,-1.617334002E-1,3.786545759E-1,4.128706071E-1
2.277461833E1,1.702959532E-2,-1.742970201E-1,3.026869655E-1,3.496982376E-1
2.278456933E1,3.160184344E-2,-1.606496188E-1,2.249768847E-1,2.782473274E-1
2.279452133E1,5.023963320E-2,-1.287361005E-1,1.645412332E-1,2.148739671E-1
2.280447233E1,-2.890872555E-3,-1.326122198E-1,1.178898078E-1,1.774608823E-1
2.281442433E1,-1.148270911E-1,-1.313547760E-1,1.603125268E-1,2.369376380E-1
2.282437633E1,-1.998280285E-1,-1.237984192E-1,1.956262010E-1,3.058216802E-1
2.283432733E1,-2.488165311E-1,-8.501793087E-2,1.172208863E-1,2.878861770E-1
2.284427933E1,-2.313494727E-1,-8.212092787E-2,2.693753779E-2,2.469656985E-1
2.285423033E1,-1.760741717E-1,-5.636891305E-2,-2.771404803E-2,1.869428703E-1
2.286418233E1,-1.260287574E-1,-2.123971850E-2,-4.578369856E-2,1.357590527E-1
2.287413333E1,-8.410482419E-2,3.228598595E-2,-3.628957450E-2,9.712332139E-2
2.288408533E1,-3.165767522E-2,5.408908367E-2,-4.149184227E-2,7.516255948E-2
2.289403633E1,3.246384180E-2,3.547944278E-2,-6.705411494E-2,8.251633907E-2
2.290398833E1,4.548774722E-2,-2.594117224E-3,-1.246000725E-1,1.326689212E-1
2.291394033E1,1.266954588E-3,-3.819167376E-2,-1.520486569E-1,1.567769218E-1
2.292389133E1,-5.314464871E-2,-8.546787411E-2,-1.936293769E-1,2.182233873E-1
2.293384333E1,-1.101006953E-1,-1.279332778E-1,-2.221936101E-1,2.790324121E-1
2.294379433E1,-9.794828997E-2,-1.102811185E-1,-1.333831751E-1,1.988639334E-1
2.295374633E1,4.232262198E-2,-3.307740659E-2,5.200104296E-2,7.476247472E-2
2.296369733E1,1.961103688E-1,1.187282985E-1,2.290711051E-1,3.240821760E-1
2.297364933E1,2.445334822E-1,2.104214108E-1,2.978045404E-1,4.390459410E-1
2.298360033E1,2.826049226E-1,2.415037474E-1,2.554093033E-1,4.510249599E-1
2.299355233E1,2.647266222E-1,2.772200024E-1,7.858833253E-2,3.912892028E-1
2.300350433E1,2.664424876E-1,2.694472986E-1,-1.302777189E-1,4.007065385E-1
2.301345533E1,2.546720060E-1,2.423305437E-1,-2.499099970E-1,4.313199852E-1
2.302340733E1,2.112564297E-1,2.027036709E-1,-2.251856303E-1,3.693597506E-1
2.303335833E1,1.307216870E-1,1.653072184E-1,-1.043160814E-1,2.351520375E-1
2.304331033E1,5.493763800E-2,7.919819713E-2,2.368122339E-2,9.925370945E-2
2.305326133E1,7.840284789E-3,-6.840979189E-2,1.165046024E-1,1.353317852E-1
2.306321333E1,-9.150563590E-2,-1.975987592E-1,1.028566164E-1,2.408278111E-1
2.307316433E1,-2.146109956E-1,-2.741803274E-1,7.515543222E-2,3.562036922E-1
2.308311633E1,-3.582918667E-1,-3.534238404E-1,1.006662494E-1,5.132398723E-1
2.309306833E1,-4.499750387E-1,-3.981070930E-1,1.403998339E-1,6.169918203E-1
2.310301933E1,-4.639594589E-1,-4.528563273E-1,1.312536192E-1,6.614867688E-1
2.311297133E1,-4.493029378E-1,-4.816345686E-1,5.906097114E-2,6.613117161E-1
2.312292233E1,-4.765466139E-1,-4.138995454E-1,-4.120006621E-2,6.325400812E-1
2.313287433E1,-4.312405597E-1,-3.080652344E-1,-7.668798745E-2,5.354938435E-1
2.314282533E1,-2.623668869E-1,-1.535133845E-1,-7.026949883E-2,3.119944632E-1
2.315277733E1,-2.844177056E-2,2.496176362E-2,-1.602137089E-3,3.787599238E-2
2.316272833E1,1.723985754E-1,1.993976551E-1,1.366307187E-1,2.968983782E-1
2.317268033E1,3.223703379E-1,3.579159638E-1,1.938141489E-1,5.192209513E-1
2.318263233E1,3.958379713E-1,4.227908215E-1,1.470142043E-1,5.975390820E-1
2.319258008E1,3.718993608E-1,4.427891761E-1,1.632542610E-2,5.784789612E-1
2.320253208E1,3.067220559E-1,4.171798334E-1,-1.320903558E-1,5.343830976E-1
2.321248308E1,2.784297182E-1,3.625338024E-1,-2.262404680E-1,5.100378567E-1
2.322243508E1,2.976457519E-1,3.359400809E-1,-2.341739702E-1,5.062471530E-1
2.323238608E1,3.450149596E-1,3.089680445E-1,-1.392806768E-1,4.836276272E-1
2.324233808E1,3.600414267E-1,2.923508424E-1,2.457000017E-2,4.644378633E-1
2.325228908E1,4.035415683E-1,2.820997962E-1,1.494840682E-1,5.145595971E-1
2.326224108E1,3.833627174E-1,2.092768183E-1,1.720788789E-1,4.694410510E-1
2.327219308E1,3.144707861E-1,1.284548494E-1,9.762452781E-2,3.534445813E-1
2.328214408E1,2.023353694E-1,2.212703347E-2,5.478841066E-4,2.035423973E-1
2.329209608E1,1.266140728E-1,-8.547372133E-2,-6.135951161E-2,1.646264564E-1
2.330204708E1,3.731675214E-2,-1.384793159E-1,-7.896313906E-2,1.637199996E-1
2.331199908E1,-5.403464975E-2,-1.817718083E-1,-2.755091071E-2,1.916240756E-1
2.332195008E1,-1.491983312E-1,-2.451702440E-1,7.615121305E-2,2.969302912E-1
2.333190208E1,-2.486265514E-1,-2.745481172E-1,1.312863636E-1,3.929732052E-1
2.334185308E1,-3.288862557E-1,-3.535369840E-1,1.185031807E-1,4.971896742E-1
2.335180508E1,-4.028984842E-1,-4.161095005E-1,8.303981781E-2,5.851238470E-1
2.336175608E1,-4.959190971E-1,-3.871821553E-1,3.924826562E-2,6.303857538E-1
2.337170808E1,-4.864822393E-1,-3.420615309E-1,4.055570304E-2,5.960837400E-1
2.338166008E1,-3.851653409E-1,-2.298821139E-1,8.843328953E-2,4.571854907E-1
2.339161108E1,-2.847705485E-1,-1.154269606E-1,1.301023024E-1,3.336828699E-1
2.340156308E1,-2.287574203E-1,-4.348223448E-2,1.206672353E-1,2.622617847E-1
2.341151408E1,-2.305740040E-1,-1.566878378E-2,1.942211151E-2,2.319204616E-1
2.342146608E1,-2.053195690E-1,-5.380286247E-2,-1.048341447E-1,2.367299544E-1
2.343141708E1,-1.306877640E-1,-5.802016675E-2,-2.167586231E-1,2.596727404E-1
2.344136908E1,-6.316216252E-2,-2.375402123E-2,-2.486341345E-1,2.576288904E-1
2.345132008E1,1.479834351E-2,3.393402368E-2,-1.765531683E-1,1.803927110E-1
2.346127208E1,7.195460699E-2,5.183352023E-2,-4.728117049E-2,1.004972058E-1
2.347122408E1,1.240925707E-1,9.244974196E-2,7.566180110E-2,1.722516445E-1
2.348117508E1,2.394138794E-1,1.769656894E-1,1.950005490E-1,3.558947527E-1
2.349112708E1,4.152747374E-1,2.723174044E-1,2.141455024E-1,5.408032660E-1
2.350107808E1,4.905996658E-1,3.695814514E-1,1.611194426E-1,6.350102016E-1
2.351103008E1,5.557930140E-1,4.400912708E-1,8.704632998E-2,7.142571418E-1
2.352098108E1,5.682261679E-1,4.143190831E-1,-6.137412965E-2,7.059093882E-1
2.353093308E1,4.666753444E-1,3.987461936E-1,-1.776226240E-1,6.390103290E-1
2.354088408E1,3.600030178E-1,3.739434743E-1,-1.697242051E-1,5.461155561E-1
2.355083608E1,3.120038823E-1,2.469954523E-1,-1.289264274E-1,4.183003702E-1
2.356078808E1,2.127473966E-1,1.463707182E-1,-1.226780927E-1,2.858946595E-1
2.357073908E1,8.850950433E-2,4.113311559E-2,-7.647982657E-2,1.239960863E-1
2.358069108E1,-2.642982588E-2,-6.271957397E-2,-3.269236743E-2,7.550544049E-2
2.359064208E1,-9.824721060E-2,-1.595509270E-1,-4.044636011E-2,1.916896469E-1
2.360059408E1,-1.537487714E-1,-2.395148170E-1,-2.024656892E-2,2.853348136E-1
2.361054508E1,-2.160561350E-1,-2.818963131E-1,6.319670677E-3,3.552262984E-1
2.362049708E1,-2.799907786E-1,-3.060359582E-1,7.044199169E-2,4.207314084E-1
2.363044808E1,-3.282639293E-1,-3.173909587E-1,1.565135908E-1,4.826911352E-1
2.364040008E1,-3.425009127E-1,-3.411587209E-1,2.063435626E-1,5.256175547E-1
2.365035208E1,-4.083779465E-1,-3.821456560E-1,1.603803545E-1,5.818330583E-1
2.366030308E1,-4.916061909E-1,-4.048492250E-1,8.220658958E-2,6.421350833E-1
2.367025508E1,-5.384774350E-1,-3.787203571E-1,-1.988930404E-2,6.586217741E-1
2.368020608E1,-5.222522521E-1,-3.355097258E-1,-4.375237584E-2,6.222768366E-1
2.369015808E1,-4.126064702E-1,-2.160554954E-1,7.808079422E-2,4.722506609E-1
2.370010908E1,-2.050040020E-1,-7.531155288E-2,2.138975805E-1,3.056969836E-1
2.371006108E1,-1.013523014E-2,3.215559304E-2,3.160858601E-1,3.178788701E-1
2.372001208E1,8.840502189E-2,1.353867236E-1,3.171120465E-1,3.559565463E-1
2.372996408E1,1.069106189E-1,1.851564690E-1,2.184905684E-1,3.056974435E-1
2.373991508E1,1.195603391E-1,2.052518874E-1,4.648068666E-2,2.420402161E-1
2.374986708E1,1.842876459E-1,2.234884760E-1,-1.607686096E-1,3.312937989E-1
2.375981908E1,2.415077491E-1,2.414824051E-1,-3.085318422E-1,4.602517165E-1
2.376977008E1,2.973491885E-1,2.850897700E-1,-3.565070772E-1,5.447843729E-1
2.377972208E1,3.713090113E-1,3.093712100E-1,-3.042487568E-1,5.710938920E-1
2.378967308E1,4.500485674E-1,3.091039923E-1,-1.576912200E-1,5.682917490E-1
2.379962508E1,4.570825851E-1,3.040748021E-1,-3.967979014E-2,5.504184414E-1
2.380957608E1,3.716668243E-1,2.484493625E-1,8.673174977E-3,4.471448736E-1
2.381952808E1,2.735352698E-1,1.210274237E-1,-1.414792299E-2,2.994484010E-1
2.382948008E1,1.768822204E-1,3.053591430E-2,-8.268255293E-2,1.976263305E-1
2.383943108E1,1.161189420E-1,-1.779950917E-2,-1.047446823E-1,1.573908501E-1
2.384938308E1,2.933364911E-2,-5.653088093E-2,-5.267347276E-2,8.264803810E-2
2.385933408E1,-1.199800321E-1,-1.058077061E-1,3.012953281E-2,1.627828846E-1
2.386928608E1,-2.355278565E-1,-2.112002599E-1,8.933609962E-2,3.287245955E-1
2.387923708E1,-3.399801049E-1,-3.046118689E-1,2.848120272E-2,4.573686055E-1
2.388918908E1,-4.007127219E-1,-4.216973922E-1,1.849942088E-2,5.820151241E-1
2.389914008E1,-4.127608001E-1,-4.021785092E-1,1.471428430E-1,5.947857157E-1
2.390909208E1,-4.160130215E-1,-3.139045563E-1,2.062120003E-1,5.604697080E-1
2.391904308E1,-3.548378433E-1,-2.238679603E-1,2.208317935E-1,4.741238654E-1
2.392899508E1,-2.917512104E-1,-1.620725387E-1,1.377627397E-1,3.610607276E-1
2.393894708E1,-2.509405870E-1,-8.651364863E-2,3.944882512E-2,2.683505160E-1
2.394889808E1,-1.504485846E-1,5.337426156E-2,4.516155481E-2,1.659010381E-1
2.395885008E1,3.794173726E-2,1.634983823E-1,3.949560285E-2,1.724273733E-1
2.396880108E1,1.927945224E-1,2.521553278E-1,1.942795873E-2,3.180086206E-1
2.397875308E1,2.649532018E-1,2.882080901E-1,3.739235938E-2,3.932712688E-1
2.398870408E1,2.723422186E-1,2.821261087E-1,7.440406501E-2,3.991257823E-1
2.399865608E1,2.514694129E-1,2.636070997E-1,1.050499070E-1,3.791583463E-1
2.400860708E1,2.321998954E-1,2.270707726E-1,6.434159160E-2,3.310857406E-1
2.401855908E1,2.145397327E-1,1.787283325E-1,1.470457792E-2,2.796199892E-1
2.402851108E1,1.819064039E-1,1.579739329E-1,-4.771444917E-2,2.456061317E-1
2.403846208E1,1.799589887E-1,1.417838699E-1,-1.028069150E-1,2.511118578E-1
2.404841408E1,2.411876871E-1,9.234595388E-2,-1.275786442E-1,2.880548317E-1
2.405836508E1,3.078956286E-1,2.277841330E-2,-1.719145721E-1,3.533740148E-1
2.406831708E1,2.900833287E-1,-1.141844273E-2,-1.679712099E-1,3.353998297E-1
2.407826808E1,1.924068885E-1,-5.030418098E-2,-1.056667882E-1,2.252030007E-1
2.408822008E1,7.918125847E-3,-9.104787201E-2,-4.659470737E-2,1.025840069E-1
2.409817108E1,-1.714303130E-1,-2.105959502E-1,-4.640876591E-2,2.754864425E-1
2.410812308E1,-3.165662820E-1,-3.350264534E-1,-9.680474818E-2,4.709862999E-1
2.411807508E1,-4.162682890E-1,-4.279714546E-1,-1.846843064E-1,6.249377148E-1
2.412802608E1,-2.849287705E-1,-4.699328282E-1,-2.074048322E-1,5.873993801E-1
2.413797808E1,-4.773659184E-1,-2.365999800E-1,-8.090266049E-2,5.388905372E-1
2.414792908E1,-6.040577227E-1,-1.822106418E-1,4.664557815E-2,6.326628330E-1
2.415788108E1,-3.422879278E-1,-2.438391253E-1,2.913193935E-1,5.113565621E-1
2.416783208E1,-1.825599398E-1,-3.076073974E-2,4.068305540E-1,4.469736619E-1
2.417778408E1,-4.864616644E-2,9.401211798E-2,4.414039707E-1,4.539187077E-1
2.418773508E1,2.061092811E-2,1.375221267E-1,3.571146029E-1,3.832335911E-1
2.419769000E1,6.873680656E-3,2.213118500E-1,1.580765516E-1,2.720558372E-1
2.420764200E1,4.894403182E-2,2.446960348E-1,4.531182826E-2,2.536234009E-1
2.421759300E1,1.445917211E-1,2.188528034E-1,2.132713437E-2,2.631694550E-1
2.422754500E1,2.578085073E-1,1.499743572E-1,7.250079632E-2,3.069428281E-1
2.423749600E1,2.716377387E-1,2.598584497E-1,9.240471840E-2,3.871073584E-1
2.424744800E1,2.376126264E-1,3.139913875E-1,1.051399541E-1,4.075595191E-1
2.425739900E1,2.770945796E-1,1.558370680E-1,1.559569359E-2,3.182920412E-1
2.426735100E1,2.703003891E-1,9.244506419E-2,-1.416873908E-1,3.188788280E-1
2.427730200E1,2.557452258E-1,7.914849579E-2,-2.155178440E-1,3.436830604E-1
2.428725400E1,3.265797119E-1,4.897832483E-2,-1.720496428E-1,3.723630810E-1
2.429720600E1,4.125550878E-1,8.336872369E-2,-1.334474945E-1,4.415430651E-1
2.430715700E1,4.537391838E-1,1.618553147E-1,-9.119785309E-2,4.902993353E-1
2.431710900E1,3.867045839E-1,2.058360243E-1,-6.254415751E-2,4.425163000E-1
2.432706000E1,2.397682755E-1,2.112376821E-1,-8.840756178E-2,3.315510236E-1
2.433701200E1,9.843756488E-2,1.568919057E-1,-9.229479074E-2,2.069380406E-1
2.434696300E1,2.085903735E-2,8.291234851E-2,-5.952056229E-2,1.041741538E-1
2.435691500E1,-2.181545454E-2,4.316940844E-2,1.165174663E-2,4.975213645E-2
2.436686600E1,-4.268392052E-2,3.921084344E-2,8.345204651E-2,1.016053708E-1
2.437681800E1,-2.506001512E-2,2.104500622E-2,1.486221886E-1,1.521822972E-1
2.438677000E1,3.218887649E-3,-5.611280501E-3,1.565457505E-1,1.566793532E-1
2.439672100E1,-5.308726377E-2,-3.639774799E-2,1.452746576E-1,1.588954995E-1
2.440667300E1,-1.725311610E-1,-7.609332561E-2,1.534718692E-1,2.431271486E-1
2.441662400E1,-2.097794048E-1,-1.407606071E-1,1.809719092E-1,3.107600024E-1
2.442657600E1,-1.778728301E-1,-1.733421698E-1,2.218141258E-1,3.329981350E-1
2.443652700E1,-1.445960334E-1,-1.403010160E-1,2.440873396E-1,3.164980527E-1
2.444647900E1,-1.304147996E-1,-1.367345068E-1,2.511449289E-1,3.142898672E-1
2.445643000E1,-1.540198995E-1,-1.324560991E-1,2.284296656E-1,3.056907911E-1
2.446638200E1,-1.737630597E-1,-1.452182320E-1,1.494010377E-1,2.712980020E-1
2.447633400E1,-1.814206464E-1,-1.696607628E-1,6.533152521E-2,2.568393147E-1
2.448628500E1,-2.073147303E-1,-1.464239278E-1,4.840500534E-2,2.583842267E-1
2.449623700E1,-1.822886290E-1,-1.138716012E-1,3.256138980E-2,2.173847510E-1
2.450618800E1,-1.360371532E-1,-9.882613063E-2,-9.432143569E-3,1.684092530E-1
2.451614000E1,-9.349538857E-2,-6.469973356E-2,-6.518183649E-2,1.310576782E-1
2.452609100E1,-9.094278658E-2,-3.738826632E-2,-1.521591693E-1,1.811653546E-1
2.453604300E1,-8.093459177E-2,-3.217956662E-2,-2.307790768E-1,2.466676204E-1
2.454599400E1,-5.665806700E-2,-2.369788796E-2,-2.707605833E-1,2.776382897E-1
2.455594600E1,-3.528949506E-2,-1.289661884E-2,-2.217638397E-1,2.249241469E-1
2.456589700E1,-1.606189255E-2,-2.439750731E-3,-1.269921684E-1,1.280271363E-1
2.457584900E1,3.611694917E-2,1.628771156E-2,8.279657364E-4,3.962838745E-2
2.458580100E1,5.076554457E-2,7.614185750E-2,1.123776376E-1,1.449256927E-1
2.459575200E1,6.452312023E-2,6.230383694E-2,1.736435938E-1,1.954407808E-1
2.460570400E1,8.225345867E-2,1.191031051E-1,1.302619314E-1,1.947289190E-1
2.461565500E1,1.090891179E-1,1.290395710E-1,3.059204757E-2,1.717193055E-1
2.462560700E1,2.057534506E-1,4.597841084E-2,-1.089675415E-1,2.373234540E-1
2.463555800E1,2.098696529E-1,7.307206929E-2,-1.815519530E-1,2.869597710E-1
2.464551000E1,1.415002982E-1,8.984831572E-2,-1.123308599E-1,2.017753114E-1
2.465546100E1,7.675547711E-2,7.394973636E-2,-3.567093909E-2,1.123938729E-1
2.466541300E1,3.275913304E-2,4.120474398E-2,2.942903638E-2,6.030804181E-2
2.467536500E1,2.266617873E-2,-3.317505509E-2,1.167659730E-1,1.234853529E-1
2.468531600E1,-2.841819897E-3,-4.000401825E-2,1.751685476E-1,1.797009112E-1
2.469526800E1,-9.631981300E-2,-1.790592849E-2,2.057576716E-1,2.278910882E-1
2.470521900E1,-1.087276868E-1,4.843833447E-3,2.086157906E-1,2.352992153E-1
2.471517100E1,-1.127979519E-2,2.582188904E-2,1.643096834E-1,1.667083555E-1
2.472512200E1,9.418664823E-2,2.697817594E-2,5.014630616E-2,1.100617949E-1
2.473507400E1,1.625642348E-1,6.842791826E-2,-7.807845533E-2,1.928879354E-1
2.474502500E1,1.561691350E-1,1.423533887E-1,-8.830523551E-2,2.290220527E-1
2.475497700E1,1.311535770E-1,2.179400530E-1,-2.289184928E-2,2.553882618E-1
2.476492900E1,1.746940278E-1,2.363362706E-1,4.144214094E-2,2.968000795E-1
2.477488000E1,2.407705614E-1,2.191758621E-1,6.098704398E-2,3.312520812E-1
2.478483200E1,2.682962377E-1,2.373376063E-1,9.749062657E-3,3.583393011E-1
2.479478300E1,2.933693177E-1,2.678387296E-1,-6.764292955E-2,4.029624146E-1
2.480473500E1,3.444970424E-1,2.249187049E-1,-1.422896540E-1,4.353308876E-1
2.481468600E1,3.174035667E-1,2.107988486E-1,-1.636717522E-1,4.146922006E-1
2.482463800E1,1.864859797E-1,1.621675560E-1,-1.172922224E-1,2.735558485E-1
2.483458900E1,6.633022507E-2,2.150050431E-2,-4.940487921E-2,8.545649498E-2
2.484454100E1,-8.310022686E-2,-1.532640007E-1,-3.092241526E-2,1.770641053E-1
2.485449300E1,-2.536281318E-1,-2.618298385E-1,-1.497998178E-2,3.648376261E-1
2.486444400E1,-3.587795976E-1,-3.548733652E-1,2.788420200E-2,5.054062066E-1
2.487439600E1,-4.010560266E-1,-4.172549701E-1,-5.414521694E-4,5.787468701E-1
2.488434700E1,-4.322513241E-1,-4.168728545E-1,-2.782105207E-2,6.011640333E-1
2.489429900E1,-3.629253100E-1,-3.961979771E-1,2.576634049E-2,5.379140470E-1
2.490425000E1,-2.932970680E-1,-3.355977264E-1,6.709855378E-2,4.507229970E-1
2.491420200E1,-2.549845214E-1,-2.851590595E-1,8.838651180E-2,3.926130039E-1
2.492415300E1,-2.766063371E-1,-2.544918752E-1,1.402355272E-1,4.011772468E-1
2.493410500E1,-3.265405355E-1,-2.468176970E-1,1.315565050E-1,4.299474513E-1
2.494405700E1,-3.762629186E-1,-2.525891912E-1,9.095402420E-2,4.622204213E-1
2.495400800E1,-4.060304356E-1,-2.322306481E-1,4.764018953E-2,4.701716455E-1
2.496396000E1,-3.694738626E-1,-2.068166023E-1,3.165097833E-3,4.234312932E-1
2.497391100E1,-3.039072794E-1,-1.166399655E-1,1.940573931E-2,3.260998294E-1
2.498386300E1,-2.069173206E-1,1.484695762E-2,8.982960463E-2,2.260631938E-1
2.499381400E1,-3.868733035E-2,8.908817768E-2,1.676385033E-1,1.937423049E-1
2.500376600E1,1.410443981E-1,1.526915583E-1,2.102062333E-1,2.956262754E-1
2.501371700E1,2.294861295E-1,2.161572370E-1,1.590618074E-1,3.531125788E-1
2.502366900E1,2.067116083E-1,2.660383719E-1,7.448651075E-2,3.450425258E-1
2.503362100E1,1.925462533E-1,2.687915334E-1,-8.021795154E-3,3.307375051E-1
2.504357200E1,2.092815509E-1,2.203420892E-1,-9.007577240E-2,3.169590646E-1
2.505352400E1,2.897184990E-1,1.943807441E-1,-8.333100915E-2,3.586986749E-1
2.506347500E1,3.271440413E-1,2.179260197E-1,4.741507173E-2,3.959332808E-1
2.507342700E1,3.553987375E-1,2.738850430E-1,1.636150342E-1,4.775889015E-1
2.508337800E1,3.616307730E-1,2.649727169E-1,1.672853315E-1,4.785099151E-1
2.509333000E1,3.708312572E-1,2.535428721E-1,1.131950784E-1,4.632633539E-1
2.510328100E1,3.455157370E-1,2.205598980E-1,-2.469571531E-2,4.106551735E-1
2.511323300E1,3.207125792E-1,1.487493655E-1,-1.548325163E-1,3.859482352E-1
2.512318500E1,2.590698978E-1,1.118230292E-1,-1.691944474E-1,3.290111896E-1
2.513313600E1,1.886991143E-1,8.909928739E-2,-1.622614038E-1,2.643384231E-1
2.514308800E1,1.479880398E-1,2.797132552E-2,-1.177442122E-1,1.911715315E-1
2.515303900E1,9.355554180E-2,4.105330110E-3,-2.009980381E-2,9.577836525E-2
2.516299100E1,1.236317119E-2,-5.679400563E-3,7.182310402E-2,7.310035475E-2
2.517294200E1,1.504379752E-2,-6.522013575E-2,7.658507645E-2,1.017116310E-1
2.518289400E1,3.335218004E-2,-1.071168977E-1,1.941860318E-2,1.138572784E-1
2.519284500E1,-2.967097863E-2,-7.550304919E-2,-1.653124809E-2,8.279105975E-2
2.520279371E1,-6.820147112E-2,-3.730318934E-2,-4.163509905E-2,8.818418266E-2
2.521274571E1,-8.443522842E-2,-5.129996181E-2,-6.214420795E-2,1.167171644E-1
2.522269671E1,-1.167133115E-1,-6.687460542E-2,-5.288572669E-2,1.445375730E-1
2.523264871E1,-1.571015466E-1,-7.964258552E-2,-1.589097798E-2,1.768512385E-1
2.524259971E1,-1.641225177E-1,-9.412350744E-2,4.261918545E-2,1.939376973E-1
2.525255171E1,-1.941532143E-1,-6.619106591E-2,6.858608544E-2,2.162886473E-1
2.526250271E1,-1.832474262E-1,-1.018248752E-1,9.760757089E-2,2.312469726E-1
2.527245471E1,-1.166184221E-1,-9.408228457E-2,1.120893699E-1,1.871239148E-1
2.528240571E1,-1.110103028E-1,-4.846610874E-2,9.865480721E-2,1.562210677E-1
2.529235771E1,-1.306975490E-1,-3.405798465E-2,9.274619579E-2,1.638403261E-1
2.530230971E1,-1.472652691E-1,-7.063787341E-2,8.851398110E-2,1.857726931E-1
2.531226071E1,-1.589605775E-1,-1.098045704E-1,5.683025837E-2,2.013831848E-1
2.532221271E1,-1.832301587E-1,-1.380922303E-1,4.519897699E-3,2.294846064E-1
2.533216371E1,-1.518054859E-1,-1.651458353E-1,-4.652512550E-2,2.290908984E-1
2.534211571E1,-8.850717458E-2,-1.359401625E-1,-5.525151014E-2,1.713650405E-1
2.535206671E1,-5.860012375E-2,-5.228726417E-2,-2.092133760E-3,7.856404726E-2
2.536201871E1,-1.317690147E-2,-3.273856044E-3,8.977230191E-2,9.079325447E-2
2.537196971E1,-3.695963630E-3,3.286924571E-2,1.456529725E-1,1.493614269E-1
2.538192171E1,-1.363646635E-2,7.330888152E-2,1.083313644E-1,1.315136108E-1
2.539187371E1,-3.986502582E-3,1.049236071E-1,1.416137159E-2,1.059499881E-1
2.540182471E1,1.594072385E-2,1.266132689E-1,-1.292924631E-1,1.816633357E-1
2.541177671E1,4.586561440E-2,1.292965561E-1,-2.750571173E-1,3.073722040E-1
2.542172771E1,6.834255804E-2,1.437754315E-1,-3.226019973E-1,3.597417526E-1
2.543167971E1,1.021223888E-1,1.358977702E-1,-3.251502138E-1,3.669057751E-1
2.544163071E1,1.318756990E-1,1.207312623E-1,-2.325765109E-1,2.933582641E-1
2.545158271E1,1.280163813E-1,1.063500354E-1,-6.405449331E-2,1.783297564E-1
2.546153371E1,1.012890510E-1,8.402068824E-2,6.373231173E-2,1.462215971E-1
2.547148571E1,1.016641498E-1,2.687497258E-2,1.330709338E-1,1.696046489E-1
2.548143771E1,8.477655049E-2,-1.152778566E-2,1.472942859E-1,1.703395433E-1
2.549138871E1,5.335625396E-2,1.043143272E-3,1.295438933E-1,1.401056683E-1
2.550134071E1,7.008565871E-2,8.206567168E-3,1.274845040E-1,1.457108303E-1
2.551129171E1,2.781064129E-2,-1.844007164E-2,1.266220397E-1,1.309450608E-1
2.552124371E1,-5.347023812E-2,-6.898603499E-2,1.860315049E-1,2.054893189E-1
2.553119471E1,-8.751659229E-2,-1.078632948E-1,2.695958179E-1,3.032747093E-1
2.554114671E1,-1.213298527E-1,-1.483149174E-1,2.954826111E-1,3.521764065E-1
2.555109771E1,-1.740191678E-1,-2.155681300E-1,3.577075106E-1,4.524455244E-1
2.556104971E1,-3.273765412E-1,-2.667043698E-1,4.865392131E-1,6.442259126E-1
2.557100171E1,-4.750804611E-1,-3.573786047E-1,5.855711657E-1,8.344546133E-1
2.558095271E1,-4.838506268E-1,-4.295364618E-1,5.873966664E-1,8.738694667E-1
2.559090471E1,-4.435651016E-1,-3.560901707E-1,5.196198356E-1,7.704251960E-1
2.560085571E1,-4.400059015E-1,-1.967611456E-1,4.098991728E-1,6.327222721E-1
2.561080771E1,-2.485843053E-1,-1.556134120E-1,2.886273354E-1,4.114795616E-1
2.562075871E1,-9.610411470E-2,-3.735669136E-2,1.162666208E-1,1.554009342E-1
2.563071071E1,1.083957386E-1,1.793563235E-1,-6.109053969E-2,2.182896721E-1
2.564066171E1,3.830169277E-1,2.933121246E-1,-9.973712683E-2,4.926271042E-1
2.565061371E1,5.690265055E-1,4.328717136E-1,-2.612968647E-1,7.612129374E-1
2.566056571E1,5.917146159E-1,5.037759277E-1,-4.495228297E-1,8.977678689E-1
2.567051671E1,5.247660432E-1,4.771816215E-1,-6.094406694E-1,9.351468492E-1
2.568046871E1,4.498729317E-1,3.713309383E-1,-7.690632248E-1,9.652619148E-1
2.569041971E1,3.826489186E-1,2.519652933E-1,-7.790982163E-1,9.038256107E-1
2.570037171E1,3.073368906E-1,1.498015720E-1,-6.240528613E-1,7.115746265E-1
2.571032271E1,2.760914898E-1,1.735161245E-2,-5.045568234E-1,5.754173939E-1
2.572027471E1,1.316665423E-1,-8.395812303E-2,-4.464799386E-1,4.730004021E-1
2.573022571E1,-4.673337774E-2,-1.099747244E-1,-3.825938451E-1,4.008197836E-1
2.574017771E1,-1.939746732E-1,-1.403232354E-1,-3.218430287E-1,4.011230726E-1
2.575012971E1,-2.630977706E-1,-1.950981975E-1,-2.754307544E-1,4.279554230E-1
