"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.276265833E1,6.084366659E-1,-3.974562979E-1,-6.839096385E-1,9.979474329E-1
3.277261033E1,7.293052281E-1,-3.454137397E-1,-4.954106086E-1,9.469046618E-1
3.278256233E1,4.673025679E-1,-4.391744274E-1,-4.702061856E-1,7.951979154E-1
3.279251333E1,8.385689311E-2,-6.343775824E-1,-5.764442468E-1,8.612519174E-1
3.280246533E1,-3.160979200E-1,-8.314129624E-1,-7.727504790E-1,1.178265128E0
3.281241633E1,-7.686083114E-1,-9.040207627E-1,-9.624949658E-1,1.527877232E0
3.282236833E1,-1.137691580E0,-1.106727942E0,-1.019393637E0,1.886359524E0
3.283231933E1,-1.160641244E0,-1.116431689E0,-1.206859463E0,2.012465547E0
3.284227133E1,-7.384058346E-1,-8.130491969E-1,-1.566415279E0,1.913099318E0
3.285222233E1,-2.309920982E-1,-6.185716814E-1,-1.957704518E0,2.066057902E0
3.286217433E1,3.526186788E-1,-4.301097813E-1,-2.256711831E0,2.324238078E0
3.287212533E1,1.086092972E0,-1.763289276E-1,-2.315627207E0,2.563751001E0
3.288207733E1,1.391975587E0,3.830891043E-2,-2.227069956E0,2.626576516E0
3.289202833E1,1.231512786E0,1.701390651E-1,-1.871316585E0,2.246641228E0
3.290198033E1,7.134908487E-1,4.097918764E-1,-1.065805911E0,1.346454906E0
3.291193133E1,-2.291241321E-1,6.939101315E-1,-4.263625932E-1,8.460462158E-1
3.292188333E1,-1.036194149E0,5.571697775E-1,-4.718042296E-1,1.267570789E0
3.293183433E1,-1.323826434E0,7.214937866E-2,-4.342674440E-1,1.395102209E0
3.294178633E1,-1.314141837E0,-5.503019303E-2,-1.229330313E-1,1.321025973E0
3.295173733E1,-1.255589720E0,1.362681913E-1,7.316620946E-2,1.265080179E0
3.296168933E1,-1.017546574E0,3.553031355E-1,2.461911678E-1,1.105554811E0
3.297164033E1,-4.082199986E-1,5.111676854E-1,5.655502993E-1,8.647445350E-1
3.298159233E1,2.139281322E-1,5.775230581E-1,8.329142350E-1,1.035878492E0
3.299154333E1,4.520917308E-1,5.909523582E-1,1.017207947E0,1.260287122E0
3.300149533E1,1.805979066E-1,5.638350186E-1,1.337181621E0,1.462388533E0
3.301144733E1,-2.988331753E-1,4.614534885E-1,1.492148039E0,1.590203244E0
3.302139833E1,-7.637902057E-1,2.526386002E-1,1.487703570E0,1.691290529E0
3.303135033E1,-9.415679272E-1,2.654343545E-3,1.325105367E0,1.625564960E0
3.304130133E1,-8.332342239E-1,-8.726004571E-2,1.032934619E0,1.329980268E0
3.305125333E1,-7.902671291E-1,-1.805590957E-2,7.384928119E-1,1.081766973E0
3.306120433E1,-8.646651276E-1,1.902064168E-1,6.719520825E-1,1.111460240E0
3.307115633E1,-1.153958022E0,4.756791794E-1,8.213501966E-1,1.494157269E0
3.308110733E1,-1.483681709E0,6.341021785E-1,9.247295541E-1,1.859710121E0
3.309105933E1,-1.580786566E0,6.801490018E-1,8.230330253E-1,1.907582814E0
3.310101033E1,-1.600802169E0,6.085644642E-1,7.210441357E-1,1.858177316E0
3.311096233E1,-1.578988254E0,4.362493578E-1,5.526185971E-1,1.728844910E0
3.312091333E1,-1.467223843E0,2.054328588E-1,2.837285382E-1,1.508459595E0
3.313086533E1,-1.360240116E0,5.041732460E-2,4.301159209E-1,1.427513497E0
3.314081633E1,-1.003334697E0,-3.091919929E-2,6.809503627E-1,1.212983886E0
3.315076833E1,-4.645496622E-1,-2.778412691E-1,8.076437384E-1,9.722605451E-1
3.316071933E1,-2.350683019E-1,-6.915633515E-1,1.051887783E0,1.280618946E0
3.317067133E1,-1.959211931E-1,-1.153907079E0,1.199390230E0,1.675835190E0
3.318062233E1,-1.663625678E-1,-1.617103037E0,1.011093514E0,1.914421278E0
3.319057433E1,-2.156439245E-1,-1.803475435E0,8.024046332E-1,1.985668437E0
3.320052533E1,-1.912929757E-1,-1.890896571E0,6.639291179E-1,2.013177766E0
3.321047733E1,-7.289555646E-2,-1.794012301E0,1.829120153E-1,1.804785501E0
3.322042833E1,-1.483831105E-1,-1.626169730E0,-3.512866831E-1,1.670283770E0
3.323038033E1,-4.624025647E-1,-1.252768000E0,-5.356552398E-1,1.438808649E0
3.324033233E1,-5.810555803E-1,-6.117441800E-1,-4.931377959E-1,9.772622038E-1
3.325028333E1,-6.358598515E-1,-9.248424053E-2,-5.784931111E-1,8.645954922E-1
3.326023533E1,-8.470704903E-1,1.351294461E-1,-5.772768903E-1,1.033942450E0
3.327018633E1,-9.675539768E-1,-1.113900429E-1,-2.587042093E-1,1.007718367E0
3.328013833E1,-1.004252783E0,-5.076248574E-1,1.011135614E-1,1.129792282E0
3.329008933E1,-8.999427684E-1,-8.459035322E-1,3.705976975E-1,1.289493089E0
3.330004133E1,-5.417991286E-1,-1.061916051E0,4.489258289E-1,1.273870635E0
3.330999233E1,-2.668577130E-1,-1.037440775E0,3.298373419E-1,1.120843019E0
3.331994433E1,-2.394322982E-1,-8.312618119E-1,1.807117081E-1,8.837311507E-1
3.332989533E1,-2.317795720E-1,-9.926008174E-1,-9.538504422E-2,1.023756055E0
3.333984733E1,-4.666714706E-1,-1.238426534E0,-5.170552468E-1,1.420854908E0
3.334979833E1,-7.286429579E-1,-1.179899122E0,-8.961787695E-1,1.651126550E0
3.335975033E1,-8.236079527E-1,-7.985630125E-1,-1.095612093E0,1.586316110E0
3.336970133E1,-8.978996781E-1,-3.310792905E-1,-1.243104599E0,1.568804122E0
3.337965333E1,-8.672340287E-1,-8.098393679E-4,-1.318001000E0,1.577726894E0
3.338960433E1,-5.036865384E-1,4.943937778E-2,-1.354464236E0,1.445931447E0
3.339955633E1,-5.278661638E-2,-1.131573638E-1,-1.316794719E0,1.322701534E0
3.340950733E1,2.295113639E-1,-3.915710753E-1,-1.065350413E0,1.158004696E0
3.341945933E1,1.672561137E-1,-5.382727459E-1,-5.872206652E-1,8.139657648E-1
3.342941033E1,-7.956535659E-2,-8.191838032E-1,-3.387297875E-1,8.900172011E-1
3.343936233E1,-7.992331034E-1,-9.380562356E-1,-3.282182479E-1,1.275323595E0
3.344931333E1,-2.035982949E0,-3.820988783E-1,2.681889778E-1,2.088815800E0
3.345926533E1,-2.613380584E0,1.353990027E-1,6.853848910E-1,2.705151274E0
3.346921733E1,-2.385110840E0,-1.440081507E-1,2.326174414E-1,2.400750495E0
3.347916833E1,-1.735635162E0,-6.319366622E-1,-4.670761710E-1,1.905238439E0
3.348912033E1,-1.093495985E0,-5.776727468E-1,-1.299220328E0,1.793714786E0
3.349907133E1,-6.633277318E-1,2.903844237E-2,-1.891429837E0,2.004583184E0
3.350902333E1,-2.478303616E-1,5.778657049E-1,-2.221278874E0,2.308555500E0
3.351897433E1,8.120869645E-1,6.372435951E-1,-2.691423079E0,2.882589604E0
3.352892633E1,1.030586377E0,1.468691933E-1,-2.646695972E0,2.844060198E0
3.353887733E1,-4.265992958E-1,6.266636431E-2,-2.000349432E0,2.046292228E0
3.354882933E1,-5.523612831E-1,3.668373531E-1,-1.495002065E0,1.635452171E0
3.355878033E1,-1.383041187E0,3.938082200E-1,-6.064907491E-1,1.560678977E0
3.356873233E1,-2.731491416E0,2.739783061E-1,2.697326428E-1,2.758417149E0
3.357868333E1,-3.057034271E0,1.600014549E-1,-6.349725366E-2,3.061877022E0
3.358863533E1,-2.864872253E0,4.496158004E-2,-7.970918530E-1,2.974032614E0
3.359858633E1,-2.504862693E0,-3.245321631E-2,-6.317518902E-1,2.583505520E0
3.360853833E1,-2.297848163E0,2.946411967E-3,-3.395583379E-1,2.322803204E0
3.361848933E1,-1.994793554E0,2.532581127E-1,-2.942301375E-1,2.032218582E0
3.362844133E1,-1.689001570E0,6.060522079E-1,-2.313404095E-1,1.809293776E0
3.363839233E1,-1.481593814E0,7.953727716E-1,-4.534983516E-1,1.741665534E0
3.364834783E1,-1.598007493E0,9.471963108E-1,-7.109687984E-1,1.989041334E0
3.365829883E1,-1.894722697E0,1.187519798E0,-6.266753376E-1,2.322261688E0
3.366825083E1,-2.074294198E0,1.387673498E0,-2.250002736E-1,2.505785162E0
3.367820283E1,-2.014264051E0,1.380314192E0,5.393764079E-1,2.500690673E0
3.368815383E1,-1.803617230E0,1.263658147E0,1.726279909E0,2.798197518E0
3.369810583E1,-1.780553765E0,1.074760922E0,2.583505697E0,3.316622444E0
3.370805683E1,-2.156550196E0,7.752261901E-1,2.772445022E0,3.596962023E0
3.371800883E1,-2.606724406E0,5.784182668E-1,2.371932385E0,3.571504313E0
3.372795983E1,-2.842515131E0,5.628974175E-1,2.037612568E0,3.542401833E0
3.373791183E1,-2.925204993E0,6.663855332E-1,1.835225231E0,3.516951177E0
3.374786283E1,-2.928589654E0,9.305177128E-1,1.255948008E0,3.319624373E0
3.375781483E1,-2.781166437E0,1.159148523E0,8.450144631E-1,3.129306871E0
3.376776583E1,-2.405598021E0,1.348212394E0,1.046227094E0,2.949435477E0
3.377771783E1,-1.959143372E0,1.305804293E0,1.869044942E0,3.006109878E0
3.378766883E1,-1.436676673E0,7.842186230E-1,2.771417082E0,3.218662976E0
3.379762083E1,-1.055730574E0,5.222148299E-3,3.478152496E0,3.634850630E0
3.380757183E1,-8.650543329E-1,-5.607734165E-1,3.846401367E0,3.982158874E0
3.381752383E1,-7.907746674E-1,-9.144320226E-1,3.477557250E0,3.681700005E0
3.382747483E1,-9.216673672E-1,-1.381177826E0,2.871433121E0,3.316964138E0
3.383742683E1,-1.233508880E0,-1.721254227E0,2.016606445E0,2.924202768E0
3.384737783E1,-1.304968725E0,-1.736808698E0,7.206120265E-1,2.288827106E0
3.385732983E1,-1.545552413E0,-1.700480532E0,5.790468425E-1,2.369738709E0
3.386728083E1,-1.945933196E0,-1.404310873E0,4.254966205E-1,2.437168933E0
3.387723283E1,-2.358561118E0,-1.010754375E0,1.463446981E-1,2.570185154E0
3.388718383E1,-2.498554717E0,-9.302481562E-1,-5.525151014E-2,2.666681465E0
3.389713583E1,-2.341296045E0,-1.135804976E0,-1.563609785E-1,2.606946273E0
3.390708783E1,-2.197734475E0,-1.302256202E0,-2.942739916E-1,2.571479189E0
3.391703883E1,-1.994302972E0,-1.414799901E0,-3.754128796E-1,2.473830619E0
3.392699083E1,-1.742024122E0,-1.450854709E0,-3.409973377E-1,2.292576414E0
3.393694183E1,-1.507181815E0,-1.424919384E0,-2.597923762E-1,2.090331159E0
3.394689383E1,-1.306611062E0,-1.364550683E0,-2.645303750E-1,1.907670662E0
3.395684483E1,-9.847226445E-1,-1.353009449E0,-3.997250175E-1,1.720492181E0
3.396679683E1,-7.209428327E-1,-1.238321577E0,-4.875034189E-1,1.513558218E0
3.397674783E1,-7.555036048E-1,-1.145099418E0,-6.446917784E-1,1.515805351E0
3.398669983E1,-7.805955420E-1,-1.202003058E0,-8.085342693E-1,1.645560214E0
3.399665083E1,-7.837981351E-1,-1.231723871E0,-8.850345612E-1,1.707269570E0
3.400660283E1,-7.764725241E-1,-1.167782229E0,-1.011125674E0,1.728872477E0
3.401655383E1,-7.814165642E-1,-1.094304363E0,-1.204251605E0,1.805086096E0
3.402650583E1,-7.742051931E-1,-1.030956213E0,-1.255666173E0,1.799711624E0
3.403645683E1,-9.180298144E-1,-1.028484303E0,-1.314992023E0,1.905193618E0
3.404640883E1,-1.085673726E0,-1.033364389E0,-1.307208794E0,1.988799696E0
3.405635983E1,-1.185443013E0,-8.820650527E-1,-1.337455856E0,1.993013311E0
3.406631183E1,-1.226078969E0,-6.593504557E-1,-1.364497474E0,1.949324503E0
3.407626283E1,-1.101022375E0,-4.636055562E-1,-1.310784366E0,1.773509525E0
3.408621483E1,-8.727630828E-1,-2.716379580E-1,-1.320065067E0,1.605638303E0
3.409616583E1,-5.714567180E-1,-1.623271850E-1,-1.678042134E0,1.780095025E0
3.410611783E1,-4.113225313E-1,-2.031451356E-1,-1.973306059E0,2.025929657E0
3.411606983E1,-4.199215197E-1,-2.037424287E-1,-1.743220462E0,1.804622575E0
3.412602083E1,-5.753098869E-1,-6.319963038E-2,-1.273684368E0,1.399016629E0
3.413597283E1,-7.855851173E-1,2.013360071E-1,-8.705036455E-1,1.189729701E0
3.414592383E1,-9.192985140E-1,4.235500824E-1,-5.554357857E-1,1.154561970E0
3.415587583E1,-9.443630424E-1,5.820292148E-1,-1.031074619E-1,1.114096365E0
3.416582683E1,-9.747142578E-1,7.650897494E-1,1.996432382E-1,1.255104630E0
3.417577883E1,-8.432700194E-1,9.264878118E-1,7.357259095E-2,1.254948970E0
3.418572983E1,-6.342464586E-1,9.479020697E-1,-4.016861737E-2,1.141227594E0
3.419568183E1,-6.233876675E-1,9.120875815E-1,2.176298583E-1,1.126001197E0
3.420563283E1,-7.031681742E-1,1.076888431E0,6.351988238E-1,1.434437771E0
3.421558483E1,-8.318161279E-1,1.376194829E0,1.016565923E0,1.902429119E0
3.422553583E1,-1.007901665E0,1.580172023E0,1.267252430E0,2.262462842E0
3.423548783E1,-1.131896770E0,1.586452810E0,1.505797779E0,2.462813385E0
3.424543883E1,-1.197028101E0,1.674070413E0,1.867036423E0,2.778707078E0
3.425539083E1,-1.180692589E0,1.721125881E0,2.187529330E0,3.023506880E0
3.426534183E1,-9.363766960E-1,1.608399457E0,2.313415790E0,2.969114808E0
3.427529383E1,-6.312430362E-1,1.373139366E0,2.206090731E0,2.674100934E0
3.428524483E1,-4.844516109E-1,1.129822397E0,2.034027055E0,2.376648496E0
3.429519683E1,-4.394868149E-1,8.280189461E-1,2.071033498E0,2.273311194E0
3.430514783E1,-2.627496055E-1,4.301080272E-1,2.237830002E0,2.293886089E0
3.431509983E1,-1.064441755E-2,2.648057789E-2,2.213980379E0,2.214164322E0
3.432505183E1,1.398105077E-1,-1.718248174E-1,1.986190984E0,1.998505784E0
3.433500283E1,1.489148417E-1,-1.123010391E-1,2.006553912E0,2.015203651E0
3.434495483E1,1.913716938E-1,-1.106600180E-1,1.966768872E0,1.979153496E0
3.435490583E1,2.830401747E-1,-3.841489121E-1,1.701591210E0,1.767227992E0
3.436485783E1,2.777977804E-1,-7.956417435E-1,1.491847492E0,1.713425321E0
3.437480883E1,2.592796484E-1,-1.129445252E0,1.186234580E0,1.658319930E0
3.438476083E1,2.462847964E-1,-1.277039792E0,3.356576604E-1,1.343187588E0
3.439471183E1,4.383217572E-1,-1.213818820E0,-5.631886089E-1,1.408070843E0
3.440466383E1,5.469696021E-1,-1.314523953E0,-6.528644317E-1,1.566327212E0
3.441461483E1,1.755496399E-1,-1.345617545E0,4.722035944E-2,1.357841676E0
3.442456683E1,-4.585645254E-1,-1.174896244E0,3.933480442E-1,1.321130308E0
3.443451783E1,-1.023570741E0,-5.866014451E-1,-1.564247131E-1,1.190070170E0
3.444446983E1,-2.146539032E0,4.923285413E-1,-3.894512842E0,4.474063867E0
3.445442083E1,-1.728068280E0,1.416122395E0,-2.743001368E0,3.537750574E0
3.446437283E1,4.612445236E-1,8.858886932E-1,8.499267089E-1,1.311457471E0
3.447432383E1,2.036138192E0,-9.169546576E-1,-2.968882817E-1,2.252733281E0
3.448427583E1,2.048374076E0,-1.481384777E0,-1.826256772E0,3.118581570E0
3.449422683E1,1.413434576E0,-6.932827252E-1,-1.162746314E0,1.957145173E0
3.450417883E1,-2.108133204E-2,-1.577721309E-1,-1.068209701E0,1.080003904E0
3.451413083E1,-1.285710336E0,-1.167864382E-1,-1.521112221E0,1.995112160E0
3.452408183E1,-1.758105719E0,-1.548629949E-1,-1.537204344E0,2.340494704E0
3.453403383E1,-1.722879607E0,-4.804035835E-2,-1.261760141E0,2.136038546E0
3.454398483E1,-1.533059983E0,1.770854111E-1,-8.865139067E-1,1.779758147E0
3.455393683E1,-1.465972978E0,2.792754449E-1,-4.599799901E-1,1.561618755E0
3.456388783E1,-1.636503806E0,1.783337186E-1,1.089616942E-1,1.649794010E0
3.457383983E1,-1.679326475E0,1.067300313E-1,5.142795736E-1,1.759548859E0
3.458379083E1,-1.667102724E0,-1.172485875E-1,3.248099059E-1,1.702492350E0
3.459374283E1,-1.154067731E0,-2.853862238E-1,-3.777862644E-1,1.247413358E0
3.460369383E1,-4.886578786E-1,-1.593727331E-1,-1.231988457E0,1.334908892E0
3.461364583E1,-1.346183994E-1,1.902583109E-1,-1.788361552E0,1.803484787E0
3.462359683E1,-1.498391403E-1,5.899843517E-1,-1.838124281E0,1.936293928E0
3.463354883E1,-6.752507161E-1,9.625693716E-1,-1.514527672E0,1.917367308E0
3.464350021E1,-1.086477572E0,1.046201951E0,-1.186607047E0,1.919116547E0
3.465345221E1,-1.153407872E0,8.622102472E-1,-7.349681103E-1,1.616766636E0
3.466340321E1,-1.118617524E0,4.878206304E-1,-4.515980065E-1,1.301235909E0
3.467335521E1,-1.060726142E0,1.210534438E-2,-3.188732278E-1,1.107685255E0
3.468330621E1,-9.739878143E-1,-2.441139445E-1,-3.780593294E-1,1.072927182E0
3.469325821E1,-1.005908349E0,-6.126347110E-2,-3.156128204E-1,1.056038007E0
3.470321021E1,-1.119326353E0,1.859252317E-1,-3.149836600E-1,1.177571391E0
3.471316121E1,-1.091523281E0,6.002123013E-2,-3.598411596E-1,1.150874138E0
3.472311321E1,-1.076621944E0,2.069046029E-1,-4.362677765E-1,1.179938091E0
3.473306421E1,-8.616759579E-1,8.663503683E-1,-1.159595835E0,1.684550657E0
3.474301621E1,-6.929560120E-1,1.230084019E0,-6.403701013E-1,1.550280167E0
3.475296721E1,-6.638795628E-1,1.116308605E0,-3.736633927E-1,1.351482633E0
3.476291921E1,-8.349625146E-1,9.951618978E-1,-4.996200192E-1,1.391808093E0
3.477287021E1,-1.114851990E0,1.042504172E0,-6.071865678E-1,1.642676303E0
3.478282221E1,-1.311655017E0,9.649765241E-1,-6.224495548E-1,1.743290573E0
3.479277321E1,-1.371710599E0,8.232715917E-1,-2.649636537E-1,1.621595455E0
3.480272521E1,-1.180942630E0,8.629417339E-1,3.926604116E-1,1.514422705E0
3.481267621E1,-1.034586092E0,1.035009795E0,8.572240341E-1,1.696009051E0
3.482262821E1,-8.680528582E-1,1.249949934E0,1.198264641E0,1.936937984E0
3.483257921E1,-8.284275202E-1,1.464977782E0,1.435931738E0,2.212318244E0
3.484253121E1,-7.565670671E-1,1.539571004E0,1.671827713E0,2.395345592E0
3.485248221E1,-6.573838178E-1,1.405435585E0,2.235765935E0,2.721406251E0
3.486243421E1,-4.706141751E-1,1.174113886E0,2.743270340E0,3.020853071E0
3.487238521E1,-4.393746945E-1,1.027357252E0,2.882029445E0,3.091052696E0
3.488233721E1,-3.844771602E-1,8.064915445E-1,2.624757804E0,2.772653030E0
3.489228821E1,-4.551008907E-1,5.597706190E-1,2.142945480E0,2.261122574E0
3.490224021E1,-6.819686553E-1,3.735657442E-1,2.066465653E0,2.207920494E0
3.491219221E1,-8.884542321E-1,3.173655233E-1,1.799657788E0,2.031954712E0
3.492214321E1,-9.217598263E-1,3.833224082E-1,1.696344504E0,1.968289085E0
3.493209521E1,-7.714631414E-1,5.803770840E-1,2.156138552E0,2.362398441E0
3.494204621E1,-4.780240591E-1,7.626102376E-1,2.941813132E0,3.076417702E0
3.495199821E1,-1.360705189E-1,7.867922750E-1,3.611525146E0,3.698739130E0
3.496194921E1,-9.894365966E-3,6.464564681E-1,4.015693463E0,4.067406773E0
3.497190121E1,7.202468678E-2,3.929100877E-1,3.631867610E0,3.653769044E0
3.498185221E1,1.115227382E-1,-2.594465134E-1,2.868791349E0,2.882657388E0
3.499180421E1,-5.793264125E-2,-8.928645676E-1,1.962754174E0,2.157073776E0
3.500175521E1,-3.750457110E-1,-1.136853089E0,1.135438648E0,1.649943985E0
3.501170721E1,-7.049509902E-1,-1.141111032E0,4.351918888E-1,1.410135549E0
3.502165821E1,-9.462494273E-1,-9.647215855E-1,-4.735426068E-2,1.352153150E0
3.503161021E1,-1.055522413E0,-7.234520191E-1,-4.124970907E-1,1.344494045E0
3.504156121E1,-1.143454888E0,-5.847493395E-1,-7.510257339E-1,1.487770320E0
3.505151321E1,-1.299594403E0,-4.646492842E-1,-9.417958224E-1,1.670875202E0
3.506146421E1,-1.431210550E0,-4.830194816E-1,-1.030092287E0,1.828322066E0
3.507141621E1,-1.388338619E0,-8.842773467E-1,-1.102266224E0,1.981015238E0
3.508136721E1,-1.355769627E0,-1.330323422E0,-8.624263018E-1,2.086061077E0
3.509131921E1,-1.258015291E0,-1.491793113E0,-1.030082347E0,2.206607986E0
3.510127121E1,-9.800760815E-1,-1.605157760E0,-1.248437845E0,2.257360763E0
3.511122221E1,-8.398352187E-1,-1.665728190E0,-1.137324960E0,2.184829893E0
3.512117421E1,-8.779920284E-1,-1.521499600E0,-1.145077783E0,2.096910623E0
3.513112521E1,-9.370185741E-1,-1.225221767E0,-1.347123642E0,2.047904855E0
3.514107721E1,-9.467016363E-1,-1.012719040E0,-1.555280426E0,2.083444515E0
3.515102821E1,-8.765990024E-1,-7.269100624E-1,-1.646076576E0,2.001597398E0
3.516098021E1,-8.373411620E-1,-3.054053360E-1,-1.610478727E0,1.840666827E0
3.517093121E1,-6.870882580E-1,3.747685164E-2,-1.473341054E0,1.626108438E0
3.518088321E1,-4.894060298E-1,1.603908795E-1,-1.198627169E0,1.304588282E0
3.519083421E1,-3.469640558E-1,1.547252199E-1,-7.493733108E-1,8.401692143E-1
3.520078621E1,-3.404245298E-1,1.897582278E-1,-1.742756778E-1,4.269298038E-1
3.521073721E1,-3.691070595E-1,2.326504782E-1,1.955051637E-1,4.781093341E-1
3.522068921E1,-3.416089199E-1,1.775238061E-1,4.147506076E-1,5.658881713E-1
3.523064021E1,-3.197242901E-1,8.156368822E-2,6.544981438E-1,7.329693562E-1
3.524059221E1,-3.595475563E-1,4.406520188E-2,9.713394642E-1,1.036685363E0
3.525054321E1,-3.941814917E-1,1.159169573E-1,1.199040567E0,1.267483361E0
3.526049521E1,-3.312177964E-1,1.661989188E-1,1.252513939E0,1.306184702E0
3.527044621E1,-2.187355850E-1,1.414947250E-1,1.243081210E0,1.270085394E0
3.528039821E1,-1.375397872E-1,8.087664038E-2,1.227880788E0,1.238204125E0
3.529035021E1,-1.161274205E-1,1.170288053E-1,1.177990006E0,1.189471215E0
3.530030121E1,-1.192632274E-1,2.912188214E-1,1.187401684E0,1.228395245E0
3.531025321E1,-1.698048784E-1,5.542257044E-1,1.300521333E0,1.423852368E0
3.532020421E1,-1.721230619E-1,7.957847080E-1,1.465060228E0,1.676096990E0
3.533015621E1,1.167833867E-1,8.939182359E-1,1.993231616E0,2.187624384E0
3.534010721E1,5.572710439E-1,1.023132346E0,2.464211388E0,2.725745509E0
3.535005921E1,1.036017855E0,8.889539498E-1,2.470315881E0,2.822416106E0
3.536001021E1,1.479499927E0,4.477289039E-1,2.374558370E0,2.833356429E0
3.536996221E1,1.768493882E0,-9.587796450E-2,2.392332736E0,2.976578424E0
3.537991321E1,1.859255679E0,-3.588825086E-1,2.638468355E0,3.247636617E0
3.538986521E1,1.712165023E0,-1.261112854E-1,3.167166578E0,3.602548716E0
3.539981621E1,1.437611205E0,1.572792837E-1,4.026844103E0,4.278660559E0
3.540976821E1,1.419330323E0,1.946988326E-1,4.736229476E0,4.948158834E0
3.541971921E1,1.584053551E0,-7.929672271E-2,4.900919228E0,5.151167140E0
3.542967121E1,1.543852482E0,-4.134995958E-1,5.127641507E0,5.370956137E0
3.543962221E1,1.421640558E0,-6.809433460E-1,5.307154536E0,5.536301562E0
3.544957421E1,1.347867846E0,-9.543094486E-1,5.041130197E0,5.304757103E0
3.545952521E1,1.367843397E0,-1.308573826E0,4.319456901E0,4.716043780E0
3.546947721E1,1.592359959E0,-1.559732496E0,3.126838331E0,3.839986152E0
3.547942921E1,1.683803396E0,-1.574635295E0,9.894687563E-1,2.508728484E0
3.548938021E1,2.570497981E0,-1.367524577E0,-2.880373514E-1,2.925841564E0
3.549933221E1,2.471639983E0,-1.694823935E0,-4.973039371E-1,3.037884722E0
3.550928321E1,1.329456572E0,-2.493588384E0,6.451876223E-2,2.826588134E0
3.551923521E1,9.389275438E-1,-3.072149616E0,-2.098762749E0,3.837250744E0
3.552918621E1,9.037266478E-1,-2.941323720E0,-4.864505693E0,5.755998846E0
3.553913821E1,4.295834588E-1,-2.512094237E0,-4.935078077E0,5.554291587E0
3.554908921E1,-8.885399669E-2,-2.285024926E0,-4.115024208E0,4.707723248E0
3.555904121E1,-4.028030650E-1,-1.682859947E0,-2.866115078E0,3.347967078E0
3.556899221E1,-5.692751949E-1,-1.065707970E0,-1.271930788E0,1.754313442E0
3.557894421E1,2.634728330E-1,-1.652961380E0,-1.355623739E0,2.153930124E0
3.558889521E1,1.268268969E0,-1.699484751E0,-9.752149987E-1,2.334052032E0
3.559884721E1,5.646063760E-1,-2.910118007E0,-1.532755782E0,3.337200543E0
3.560879821E1,-7.614039570E-2,-4.358358134E0,-3.443343437E0,5.554970478E0
3.561875021E1,-5.450617287E-2,-5.064233716E0,-5.265672634E0,7.305938840E0
3.562870121E1,1.195245797E-1,-3.734376024E0,-6.643284243E0,7.621881391E0
3.563865321E1,1.479840965E0,-3.720106772E-1,-7.841103911E0,7.988193273E0
3.564859975E1,1.774500581E0,-7.801489609E-1,-6.602928514E0,6.881580464E0
3.565855175E1,2.112022626E0,-2.555683183E0,-5.654130651E0,6.554490791E0
3.566850375E1,2.444956215E0,-2.399655496E0,-5.131421147E0,6.169897923E0
3.567845475E1,2.304917739E0,-1.743055278E0,-4.129703643E0,5.040370985E0
3.568840675E1,1.399580914E0,-1.528888141E0,-3.009820928E0,3.654496915E0
3.569835775E1,2.082295820E-1,-1.727220726E0,-1.811077985E0,2.511305330E0
3.570830975E1,-7.510748506E-4,-1.624322302E0,-3.647960317E0,3.993249050E0
3.571826075E1,-3.133189577E-1,-2.391138442E0,-4.184083334E0,4.829313115E0
3.572821275E1,-1.030151636E0,-2.697926352E0,-4.268709501E0,5.153823804E0
3.573816375E1,-1.623313950E0,-1.772946245E0,-4.310275603E0,4.935277332E0
3.574811575E1,-9.729494950E-1,-9.811999163E-1,-4.838634687E0,5.032074088E0
3.575806675E1,-9.494293624E-1,-8.149223524E-1,-5.547877972E0,5.687219404E0
3.576801875E1,-1.824061435E0,-1.020789075E0,-6.419531180E0,6.751265883E0
3.577796975E1,-2.587759254E0,-1.068264373E0,-6.690541440E0,7.252656857E0
3.578792175E1,-3.035482311E0,-1.094047670E0,-6.430634458E0,7.194730898E0
3.579787275E1,-3.203683024E0,-1.291330387E0,-5.647489384E0,6.620064609E0
3.580782475E1,-3.352137398E0,-1.836949575E0,-4.665626686E0,6.031523957E0
3.581777575E1,-3.733816153E0,-2.126440836E0,-3.842769077E0,5.764547500E0
3.582772775E1,-3.910987372E0,-2.207240001E0,-3.101561987E0,5.457785028E0
3.583767975E1,-3.626023902E0,-2.156161503E0,-2.019236523E0,4.677007366E0
3.584763075E1,-3.027261418E0,-1.836924432E0,-1.544426240E0,3.863140623E0
3.585758275E1,-1.851803842E0,-1.080158779E0,-8.884002185E-1,2.320598070E0
3.586753375E1,-9.490270740E-1,3.984452082E-1,-7.630493635E-1,1.281270971E0
3.587748575E1,1.348455638E-1,9.648092937E-1,-9.402884102E-1,1.353950735E0
3.588743675E1,5.652275330E-1,4.116143073E-1,2.150980139E-1,7.315570091E-1
3.589738875E1,2.463782787E-1,4.983991206E-2,1.861718673E0,1.878611905E0
3.590733975E1,-4.352971387E-1,-2.548046281E-1,2.935875869E0,2.978888403E0
3.591729175E1,-8.112368524E-1,-6.805438350E-1,3.762054404E0,3.908234702E0
3.592724275E1,-5.671214461E-1,-9.111720537E-1,4.427845568E0,4.556059440E0
